,id,clone_url,created_at,description,full_name,language,name,size,stargazers_count,updated_at,forks_count
11955,348810045,https://github.com/dieruiqu/Tanh-x-Verilog.git,2021-03-17 18:20:08+00:00,Implementation of hyperbolic tangent in verilog for Intel FPGA's,dieruiqu/Tanh-x-Verilog,Verilog,Tanh-x-Verilog,12134,4,2024-08-20 08:21:04+00:00,0
11956,348233276,https://github.com/ForeverTime20/Computer_Architecture.git,2021-03-16 06:07:08+00:00,"Labs of Computer Architecture in 2021 Spring, USTC",ForeverTime20/Computer_Architecture,Verilog,Computer_Architecture,6961,4,2023-05-05 09:16:50+00:00,0
11957,349925685,https://github.com/Aesopd/NJU2020-Digital-circuit-and-digital-system-experiment.git,2021-03-21 07:13:18+00:00,南京大学2020年数字电路与数字系统实验,Aesopd/NJU2020-Digital-circuit-and-digital-system-experiment,Verilog,NJU2020-Digital-circuit-and-digital-system-experiment,134196,4,2024-09-04 16:42:12+00:00,2
11958,353566388,https://github.com/camrbuss/gol-ice40-hub75.git,2021-04-01 03:54:26+00:00,Learning experience - Conway's Game of Life implemented in Verilog on a ICE40 with a Hub75 LED Panel,camrbuss/gol-ice40-hub75,Verilog,gol-ice40-hub75,10924,4,2022-04-17 17:51:38+00:00,0
11959,346622183,https://github.com/CharlieQYQ/BUPT-DigitalCircuitExperiment.git,2021-03-11 07:57:16+00:00,北邮信通院19届数电课程实验代码,CharlieQYQ/BUPT-DigitalCircuitExperiment,Verilog,BUPT-DigitalCircuitExperiment,52311,4,2024-03-19 09:37:24+00:00,0
11960,355462423,https://github.com/klasnordmark/chip_integration_test.git,2021-04-07 08:05:55+00:00,,klasnordmark/chip_integration_test,Verilog,chip_integration_test,228,4,2022-03-21 17:00:34+00:00,1
11961,348776843,https://github.com/shalan/SoCBUS.git,2021-03-17 16:24:44+00:00,Set of HDL modules to construct SoC buses,shalan/SoCBUS,Verilog,SoCBUS,146,4,2024-09-23 18:12:32+00:00,1
11962,354711378,https://github.com/he-actlab/AxBench_old.git,2021-04-05 03:59:55+00:00,,he-actlab/AxBench_old,Verilog,AxBench_old,5274,4,2024-02-18 02:35:17+00:00,0
11963,352670680,https://github.com/thomson008/microprocessor-rc.git,2021-03-29 14:22:04+00:00,"Verilog project of a simple microprocessor with peripherals such as mouse, VGA display and IR transmitter. Can be run on Xilinx Basys 3 FPGA board with an additional IR module in order to control a RC car.",thomson008/microprocessor-rc,Verilog,microprocessor-rc,128,4,2024-09-19 11:37:23+00:00,1
11964,346058844,https://github.com/Netnod/rosc_entropy.git,2021-03-09 15:47:46+00:00,Ring oscillator core written in Verilog.  Forked from https://git.cryptech.is/rng/rosc_entropy.git/,Netnod/rosc_entropy,Verilog,rosc_entropy,12,4,2024-10-03 15:16:18+00:00,0
11965,344702081,https://github.com/deokhk/CSED311.git,2021-03-05 05:14:29+00:00,Postech CSED311 2021 spring,deokhk/CSED311,Verilog,CSED311,3424,3,2023-05-17 19:45:55+00:00,0
11966,353747506,https://github.com/Infineon/sx3_hdmi_4k_framebuffer.git,2021-04-01 15:38:20+00:00,FPGA project source code to interface HDMI Receiver with SX3 with DDR based frame buffer implementation to support resolutions of up to 4K 30fps.,Infineon/sx3_hdmi_4k_framebuffer,Verilog,sx3_hdmi_4k_framebuffer,5248,3,2024-09-28 03:51:33+00:00,1
11967,346944202,https://github.com/Alan-Tony/RISC-V-Datapath-and-Control.git,2021-03-12 05:00:54+00:00,A basic ALU and ALU Control Unit Implementation using Verilog,Alan-Tony/RISC-V-Datapath-and-Control,Verilog,RISC-V-Datapath-and-Control,881,3,2024-04-21 17:01:15+00:00,0
11968,345963466,https://github.com/lanxiang1234/single_cpu.git,2021-03-09 10:10:49+00:00,实现 minisys-cpu,lanxiang1234/single_cpu,Verilog,single_cpu,16,3,2023-09-02 06:54:10+00:00,1
11969,356027713,https://github.com/sina-negarandeh/arm-processor.git,2021-04-08 19:34:40+00:00,A simple implementation of an ARM-based processor.,sina-negarandeh/arm-processor,Verilog,arm-processor,3041,3,2022-11-09 08:19:11+00:00,0
11970,348317442,https://github.com/MiSTer-devel/Arcade-VBall_MiSTer.git,2021-03-16 11:14:00+00:00,This is a port of V'Ball for MiSTer FPGA,MiSTer-devel/Arcade-VBall_MiSTer,Verilog,Arcade-VBall_MiSTer,11272,3,2024-06-08 16:59:33+00:00,6
11971,346342006,https://github.com/mohammadrezaabdi/AZ_DSD_SOURCE_2021.git,2021-03-10 12:04:23+00:00,the source for digital system design lab (40203) spring 2021,mohammadrezaabdi/AZ_DSD_SOURCE_2021,Verilog,AZ_DSD_SOURCE_2021,18890,3,2021-08-14 06:34:29+00:00,1
11972,353585269,https://github.com/Sea-n/NCTU-109B-Comp-Org.git,2021-04-01 05:31:35+00:00,NCTU 109 Spring - Computer Organization,Sea-n/NCTU-109B-Comp-Org,Verilog,NCTU-109B-Comp-Org,12924,3,2023-11-03 00:58:14+00:00,1
11973,350575725,https://github.com/zwm/8051.git,2021-03-23 04:11:40+00:00,,zwm/8051,Verilog,8051,2133,3,2024-08-08 05:35:59+00:00,0
11974,350412095,https://github.com/97anand/cdc_pulse_synchronizer_toggle.git,2021-03-22 16:24:07+00:00,This is a sample circuit for sampling a pulse from one clock domain to another clock domain using a toggle circuit.,97anand/cdc_pulse_synchronizer_toggle,Verilog,cdc_pulse_synchronizer_toggle,34,3,2024-06-24 08:43:28+00:00,0
11975,352918972,https://github.com/zhaolaoge/defog_by_verilog.git,2021-03-30 08:01:51+00:00,,zhaolaoge/defog_by_verilog,Verilog,defog_by_verilog,10,3,2023-10-07 01:16:33+00:00,0
11976,346903690,https://github.com/SalHe/mips-cpu.git,2021-03-12 02:06:16+00:00,A simple MIPS CPU implementation for a CPU design course. 《计算机组成与设计实验课程》实验代码,SalHe/mips-cpu,Verilog,mips-cpu,116,3,2023-04-22 10:37:16+00:00,0
11977,354033176,https://github.com/robinsonb5/DACTests.git,2021-04-02 13:50:57+00:00,Some Verilator-based testbenches for audio DACs,robinsonb5/DACTests,Verilog,DACTests,872,3,2024-07-07 06:39:27+00:00,2
11978,354304473,https://github.com/syedarafia13/RISCV-RV32I-LOGISIM.git,2021-04-03 13:53:11+00:00,RISCV is an open source software.,syedarafia13/RISCV-RV32I-LOGISIM,Verilog,RISCV-RV32I-LOGISIM,1069,3,2024-03-01 20:56:19+00:00,1
11979,348208449,https://github.com/fluctlight001/March_CPU.git,2021-03-16 04:02:41+00:00,第一版能完成所有测试的带cache的cpu,fluctlight001/March_CPU,Verilog,March_CPU,44,3,2021-11-03 00:37:30+00:00,0
11980,345283162,https://github.com/TaoTao-real/video_dither.git,2021-03-07 07:18:40+00:00,this is a dither module convert convert color video to pseudo gray video,TaoTao-real/video_dither,Verilog,video_dither,433,3,2023-10-17 13:23:34+00:00,0
11981,346197783,https://github.com/quintonarnaud/5_stage_pipeline_CPU_verilog.git,2021-03-10 01:42:39+00:00,"Complete 5 stage pipeline proccessor with a cohesive hazard detection unit, forwarding unit, and controller. Written by me in Verilog HDL. Loaded instruction memory of MIPS ISA converted from C code written and converted by me.",quintonarnaud/5_stage_pipeline_CPU_verilog,Verilog,5_stage_pipeline_CPU_verilog,31,3,2023-07-03 09:21:49+00:00,0
11982,354344768,https://github.com/jqtangust/3_Stage_MIPS_CPU.git,2021-04-03 16:49:55+00:00,"2020西北工业大学计算机学院 计算机组成原理与系统结构试点班 Computer Architecture Principle and System Structure pilot class, School of Computer science, Northwestern Polytechnical University",jqtangust/3_Stage_MIPS_CPU,Verilog,3_Stage_MIPS_CPU,237,3,2024-10-05 17:15:09+00:00,0
11983,346080544,https://github.com/Bharath-S-N/Implementation-of-GPGPU-on-FPGA.git,2021-03-09 17:01:17+00:00,"Implementing a simple GPGPU on an FPGA, using a load/store ISA. This GPU can then be used for different purposes; For E.g. accelerating repeated floating-point operations.",Bharath-S-N/Implementation-of-GPGPU-on-FPGA,Verilog,Implementation-of-GPGPU-on-FPGA,2,3,2022-09-15 15:00:44+00:00,1
11984,352944428,https://github.com/FPGA-Research-Manchester/FABulous-SKY130.git,2021-03-30 09:30:04+00:00,,FPGA-Research-Manchester/FABulous-SKY130,Verilog,FABulous-SKY130,3193,3,2023-10-26 10:20:23+00:00,1
11985,356388383,https://github.com/mateibarbu19/digital-computers-1.git,2021-04-09 20:15:50+00:00,A open-source alternative to the OCW Digital Computers 1 (Calculatoare Numerice 1) Laboratories taught at Politehnica University of Bucharest.,mateibarbu19/digital-computers-1,Verilog,digital-computers-1,259,3,2024-01-20 20:57:42+00:00,0
11986,354100419,https://github.com/D3r3k23/clk_divider.git,2021-04-02 18:22:59+00:00,Verilog clock divider circuit & testbench,D3r3k23/clk_divider,Verilog,clk_divider,74,3,2024-07-19 20:17:28+00:00,1
11987,347561443,https://github.com/RutwikPandit/AES_SBox_GF-2-4-2_composite_field.git,2021-03-14 06:26:56+00:00,"This is an AES S-Box implementation in verilog , the inverse has been calculated in GF(2^4) field. The irreducible polynomial used is x^4+x+1 , and tau =1 and mu=9 ",RutwikPandit/AES_SBox_GF-2-4-2_composite_field,Verilog,AES_SBox_GF-2-4-2_composite_field,19,3,2024-09-06 08:05:58+00:00,1
11988,352949611,https://github.com/VLukinov/Ethernet-on-FPGA.git,2021-03-30 09:48:17+00:00,,VLukinov/Ethernet-on-FPGA,Verilog,Ethernet-on-FPGA,988,2,2022-05-28 21:47:25+00:00,2
11989,352264250,https://github.com/Reconfigurable-Computing-CalPoly-Pomona/RSA-on-Chip.git,2021-03-28 07:07:55+00:00,,Reconfigurable-Computing-CalPoly-Pomona/RSA-on-Chip,Verilog,RSA-on-Chip,46,2,2023-04-25 08:54:41+00:00,0
11990,347609725,https://github.com/dyumnin/NCGPythonCocotb.git,2021-03-14 10:48:43+00:00,Written test for Python + Cocotb QC developer,dyumnin/NCGPythonCocotb,Verilog,NCGPythonCocotb,229,2,2023-12-20 04:40:08+00:00,14
11991,346057847,https://github.com/Netnod/cmac.git,2021-03-09 15:44:19+00:00,CMAC core written in verilog,Netnod/cmac,Verilog,cmac,41,2,2024-03-14 03:30:09+00:00,0
11992,354197360,https://github.com/mec391/fpga_audio_effects.git,2021-04-03 04:19:28+00:00,exploring various filters and audio effect on the cyclone V FPGA,mec391/fpga_audio_effects,Verilog,fpga_audio_effects,27,2,2024-04-24 17:18:27+00:00,0
11993,345306221,https://github.com/teekamkhandelwal/24-12_DIGITAL_CLOCK_DESIGN_USING_VERILOG.git,2021-03-07 09:31:04+00:00,"DESIGN DIGITAL CLOCK FOR 24/12 HOURS, USING TWO BLOCKS COUNTER AND BCD TOSEVEN SEGMENT. ALL CODE WRITTEN IN VERILOG.",teekamkhandelwal/24-12_DIGITAL_CLOCK_DESIGN_USING_VERILOG,Verilog,24-12_DIGITAL_CLOCK_DESIGN_USING_VERILOG,45,2,2023-01-22 15:51:58+00:00,2
11994,353060273,https://github.com/dieruiqu/OpenCL-Basic-Functions.git,2021-03-30 16:01:35+00:00,"The following modules implements basic arithmetic functions in OpenCL via Verilog modules. The functions are ReLU, IdxShift (multiply by 2 in fixed point) and the operators IEEE-754 multiplication and IEEE-754 addition-subtraction.",dieruiqu/OpenCL-Basic-Functions,Verilog,OpenCL-Basic-Functions,219,2,2022-05-12 09:42:08+00:00,1
11995,351768636,https://github.com/GradCristi/Verilog-Decryption.git,2021-03-26 12:04:31+00:00,"A small verilog program which decrypts the Zig Zag, Scytale and Caesar cyphers",GradCristi/Verilog-Decryption,Verilog,Verilog-Decryption,17,2,2021-05-13 22:49:36+00:00,0
11996,347006571,https://github.com/TheRainstorm/EggMIPS-SoC.git,2021-03-12 09:13:42+00:00,"The SoC for EggMIPS, a superscalar MIPS CPU",TheRainstorm/EggMIPS-SoC,Verilog,EggMIPS-SoC,227,2,2022-01-01 12:22:19+00:00,3
11997,350755616,https://github.com/whoisjim/LC-3-FPGA.git,2021-03-23 15:05:41+00:00,Verilog implementation of a CPU capable of executing LC-3 assembly.,whoisjim/LC-3-FPGA,Verilog,LC-3-FPGA,20,2,2024-08-12 17:52:46+00:00,0
11998,348381982,https://github.com/konda-jayant-reddy/Y86-ISA.git,2021-03-16 14:38:30+00:00,,konda-jayant-reddy/Y86-ISA,Verilog,Y86-ISA,650,2,2022-05-23 04:04:20+00:00,0
11999,346677495,https://github.com/MiyuruThathsara/lineBuffer.git,2021-03-11 11:21:39+00:00,Line Buffer for Convolutional Neural Network,MiyuruThathsara/lineBuffer,Verilog,lineBuffer,219,2,2023-05-01 21:18:33+00:00,0
12000,352062477,https://github.com/thegabriele97/TCL-Learning.git,2021-03-27 12:03:42+00:00,Contains some TCL scriping language excercises + 2 university contests on HIgh Level Synthesis (winner contest) and Logic Level Synthesis,thegabriele97/TCL-Learning,Verilog,TCL-Learning,170333,2,2023-04-05 05:55:47+00:00,0
12001,346062106,https://github.com/Netnod/keymem.git,2021-03-09 15:58:25+00:00,Key memory core written in Verilog.   Used by the FPGA_NTP_SERVER project,Netnod/keymem,Verilog,keymem,51,2,2023-11-20 08:47:28+00:00,0
12002,344917960,https://github.com/raminrasoulinezhad/DeepBenchVerilog.git,2021-03-05 19:49:52+00:00,"Verilog version of Deep Bench Benchmark, Baidu",raminrasoulinezhad/DeepBenchVerilog,Verilog,DeepBenchVerilog,46844,2,2024-04-22 09:44:18+00:00,0
12003,354023414,https://github.com/chesha1/COA_experiment.git,2021-04-02 13:12:10+00:00,computer architecture experiemtn 东南大学信息学院大三下机组实验,chesha1/COA_experiment,Verilog,COA_experiment,271,2,2024-02-29 06:53:09+00:00,0
12004,348774964,https://github.com/PaklogicTech/aes_gcm.git,2021-03-17 16:18:39+00:00,,PaklogicTech/aes_gcm,Verilog,aes_gcm,5449,2,2023-06-23 09:01:23+00:00,2
12005,347869860,https://github.com/kaizen75/motor_drive.git,2021-03-15 07:05:27+00:00,"Verilog code for motor drives. Will include center-aligned PWM, incremental encoder, etc verilog codes",kaizen75/motor_drive,Verilog,motor_drive,44,2,2022-12-22 21:38:13+00:00,0
12006,353992283,https://github.com/Ank-RTL-dev/Flash-Controller.git,2021-04-02 10:58:44+00:00,,Ank-RTL-dev/Flash-Controller,Verilog,Flash-Controller,15,2,2023-10-07 09:06:00+00:00,0
12007,354681142,https://github.com/BeeBeansTechnologies/SiTCPXG_Sample_Code_for_KC705.git,2021-04-05 01:04:27+00:00,This is the SiTCPXG sample source code for KC705 communication confirmation.,BeeBeansTechnologies/SiTCPXG_Sample_Code_for_KC705,Verilog,SiTCPXG_Sample_Code_for_KC705,1649,2,2024-08-02 05:32:12+00:00,0
12008,351770641,https://github.com/GradCristi/Verilog-Temperature.git,2021-03-26 12:11:48+00:00,A small program for temperature monitoring using combinational logic and a series of intermittently active sensors.,GradCristi/Verilog-Temperature,Verilog,Verilog-Temperature,4,2,2021-06-11 09:33:34+00:00,1
12009,354604120,https://github.com/Pruthvi-Sanghavi/learning-verilog-in-a-day.git,2021-04-04 17:22:25+00:00,A one day streak at learning verilog,Pruthvi-Sanghavi/learning-verilog-in-a-day,Verilog,learning-verilog-in-a-day,38,2,2024-10-28 03:41:37+00:00,0
12010,346484412,https://github.com/salsina/DIgital-Logic-Design-CA6.git,2021-03-10 20:32:38+00:00,Accelerator RTL design with a simple wrapper (sinus function using system verilog),salsina/DIgital-Logic-Design-CA6,Verilog,DIgital-Logic-Design-CA6,68,2,2022-11-05 07:08:13+00:00,0
12011,352254029,https://github.com/andrewzarour/RSA-Implementation-Using-Verilog.git,2021-03-28 06:03:20+00:00,,andrewzarour/RSA-Implementation-Using-Verilog,Verilog,RSA-Implementation-Using-Verilog,330,2,2023-09-27 12:08:05+00:00,0
12012,350046181,https://github.com/air029/MIPS32_Instruction-set-architecture.git,2021-03-21 15:56:47+00:00,This project uses Verilog language to implement single cycle and multi-cycle MIP32 architecture CPU respectively,air029/MIPS32_Instruction-set-architecture,Verilog,MIPS32_Instruction-set-architecture,34,2,2021-11-11 12:06:07+00:00,0
12013,350226485,https://github.com/ScottDuckworth/PulseController.git,2021-03-22 06:05:45+00:00,FPGA implementation of a PWM kill switch for an autonomous RC car,ScottDuckworth/PulseController,Verilog,PulseController,1242,2,2021-12-21 21:12:04+00:00,1
12014,354548117,https://github.com/ChewyChair/EE2026-Final-Project.git,2021-04-04 13:17:09+00:00,,ChewyChair/EE2026-Final-Project,Verilog,EE2026-Final-Project,28521,2,2021-04-06 01:24:06+00:00,0
12015,355588201,https://github.com/efabless/caravel_ibex.git,2021-04-07 15:07:14+00:00,An example project that utilizes caravel user space for an ibex based SoC,efabless/caravel_ibex,Verilog,caravel_ibex,594542,2,2024-08-22 19:49:03+00:00,3
12016,348191170,https://github.com/WeiCheng14159/icc.git,2021-03-16 02:41:04+00:00,,WeiCheng14159/icc,Verilog,icc,70577,2,2022-04-29 16:49:41+00:00,8
12017,352442382,https://github.com/nihirash/Ice81.git,2021-03-28 21:27:33+00:00,ZX81 for iCESugar board,nihirash/Ice81,Verilog,Ice81,222,2,2023-03-29 12:53:12+00:00,0
12018,355716548,https://github.com/lam-n-ha/tiny_risc_v.git,2021-04-08 00:19:05+00:00,Tiny Risc-V architecture implemented on FPGA,lam-n-ha/tiny_risc_v,Verilog,tiny_risc_v,25328,2,2023-03-02 17:55:55+00:00,1
12019,344849660,https://github.com/betarixm/CSED311.git,2021-03-05 15:18:55+00:00,POSTECH: Computer Architecture (Spring 2021),betarixm/CSED311,Verilog,CSED311,11112,2,2023-05-23 09:08:50+00:00,0
12020,355164653,https://github.com/patilankush/intrrupt-controller-APB-.git,2021-04-06 11:31:07+00:00,interrupt controller is a design used to collect interrupts from verious peripheral controller and forwards the interrupt to processor on priority basis. this continue till all interrupt serviced by processor. it interfaces with processor on one side using APB interface another side with peripheral controller.,patilankush/intrrupt-controller-APB-,Verilog,intrrupt-controller-APB-,3,2,2024-05-07 10:30:58+00:00,0
12021,344987965,https://github.com/18520381/434_Project_10.git,2021-03-06 02:36:35+00:00,Project for CE434 by Team 10,18520381/434_Project_10,Verilog,434_Project_10,184654,2,2021-07-26 16:15:13+00:00,2
12022,348388994,https://github.com/magic3007/VLSI-CAD.git,2021-03-16 14:58:56+00:00,"🍪  Implementation for the lesson Chip Design Automation and Intelligent Optimization(2021 Spring, advised by Prof. Yibo Lin) in Peking University.",magic3007/VLSI-CAD,Verilog,VLSI-CAD,47383,2,2022-09-25 21:34:35+00:00,0
12023,352023989,https://github.com/saiankit/Digital-Design.git,2021-03-27 08:46:11+00:00,This repo contains all laboratory course work of ECE F215 Digital Design at BITS Pilani.,saiankit/Digital-Design,Verilog,Digital-Design,30,2,2023-03-04 09:30:42+00:00,0
12024,349552219,https://github.com/LudwigAJ/FPGA_Floating-Point_Artithmetic.git,2021-03-19 20:51:37+00:00,Hardware Acceleration for Floating-Point Arithmetic using IEEE-754 Standard.,LudwigAJ/FPGA_Floating-Point_Artithmetic,Verilog,FPGA_Floating-Point_Artithmetic,4737,2,2024-04-09 01:13:41+00:00,3
12025,351125687,https://github.com/RISCV-MYTH-WORKSHOP/riscv_myth_workshop_mar21-rahulgupta177.git,2021-03-24 15:13:34+00:00,riscv_myth_workshop_mar21-rahulgupta177 created by GitHub Classroom,RISCV-MYTH-WORKSHOP/riscv_myth_workshop_mar21-rahulgupta177,Verilog,riscv_myth_workshop_mar21-rahulgupta177,4048,2,2021-09-27 12:24:05+00:00,0
12026,348274733,https://github.com/jingkaih/74HC595-driver.git,2021-03-16 08:49:53+00:00,First attempt on FPGA & verilog programming. A driver design for shift register chip 74HC595 implemented on Xilinx board.,jingkaih/74HC595-driver,Verilog,74HC595-driver,4,2,2024-04-23 05:10:04+00:00,0
12027,349621710,https://github.com/memj401/Calculadora-Verilog.git,2021-03-20 03:58:28+00:00,"Projeto Final do Laboratório Circuitos Lógicos, da Universidade de Brasília, utilizando o software Quartus.",memj401/Calculadora-Verilog,Verilog,Calculadora-Verilog,1748,2,2023-01-27 13:24:14+00:00,1
12028,354257664,https://github.com/asfdrwe/ASFRV32IM-super.git,2021-04-03 10:04:17+00:00,Single Cycle In-Order SuperScalar RISC-V RV32IM implementations,asfdrwe/ASFRV32IM-super,Verilog,ASFRV32IM-super,1139,2,2023-05-09 06:23:02+00:00,2
12029,351758705,https://github.com/XDEv11/IC-Design-Contest.git,2021-03-26 11:26:11+00:00,,XDEv11/IC-Design-Contest,Verilog,IC-Design-Contest,31,2,2024-08-04 19:06:46+00:00,0
12030,348341278,https://github.com/MentatU/UCAS-CA-Lab.git,2021-03-16 12:35:58+00:00,中国科学院大学(UCAS) 2020 秋季学期 体系结构课程设计,MentatU/UCAS-CA-Lab,,UCAS-CA-Lab,29,2,2023-09-09 08:24:11+00:00,0
12031,353171112,https://github.com/taleman1997/Verilog_ToyCar.git,2021-03-30 23:48:12+00:00,,taleman1997/Verilog_ToyCar,Verilog,Verilog_ToyCar,31123,2,2022-04-04 05:53:45+00:00,0
12032,354180489,https://github.com/tiltil9/mypng.git,2021-04-03 02:23:56+00:00,Simple Implementation of PNG in RTL,tiltil9/mypng,Verilog,mypng,19690,2,2022-05-30 10:26:21+00:00,1
